DrugID,TargetID,label
D0HI5B,T73482,0
D06DPS,T83813,0
DBU2W3,T92689,0
D0N6AY,T51408,0
D0K8DZ,T46828,0
D04PBD,T68876,0
D0G0RT,T71192,0
D0NY1R,T52522,0
D0U7YK,T85115,0
D0DE8K,T79232,0
D07TAL,T79961,0
DW9ML8,T02333,0
D0Q9QQ,T48268,0
D0B2MN,T30563,0
DE7BZ4,T07173,0
D05QYR,T34234,0
D0UD1Y,T59626,0
D0AW3F,T76198,0
D0B7QP,T62820,0
D0H5FI,T65197,0
D00HTY,T72458,0
D0A9ED,T33584,0
D06DYN,T38161,0
D04TJP,T11211,0
D0N8NC,T84486,0
D0C4AM,T84439,0
D0LX6R,T96235,0
D0XR9Z,T74238,0
D0Y3LL,T28893,0
D0GW6V,T07173,0
D0WA9U,T71192,0
D05VIX,T52522,0
D0X4PH,T13484,0
D0UL7R,T99954,0
D0N5CW,T32060,0
D01HUN,T02719,0
D0Q5SV,T67684,0
D0UW8Q,T69091,0
D0HH9N,T28213,0
D0M3CG,T68876,0
D0L6LD,T51385,0
D02INF,T16156,0
D0LR1M,T30985,0
D0QG9A,T25307,0
D07ZNP,T39716,0
D05NKX,T62912,0
D09TXO,T99524,0
D0G0RT,T74456,0
D0XY3G,T80858,0
D07WRP,T06182,0
D02MMY,T48268,0
D0FH6P,T92828,0
D0N1TP,T13852,0
D0EK6P,T29683,0
D0G6AQ,T37693,0
D0B6MQ,T42724,0
D08QXD,T86273,0
D05KBP,T76846,0
D07ULI,T72841,0
D0HR1V,T28309,0
D0RF9T,T62841,0
D0UO4B,T94085,0
D00GHK,T29683,0
D00GTU,T15556,0
D0XL8C,T49493,0
D00ZCU,T12475,0
D09LXQ,T82702,0
D0T1SF,T75797,0
D0S8AN,T61622,0
D05TNX,T84486,0
D09BLB,T49072,0
D06VZS,T61227,0
D0R5GS,T51115,0
D0AT5L,T83813,0
D0XG7K,T53024,0
D0NY1R,T75643,0
D00AII,T14731,0
D0G8FF,T59626,0
D05JMJ,T16691,0
D03EGA,T47094,0
D0SM3V,T11072,0
D0H5FY,T28309,0
D0U7VZ,T78581,0
D06NRX,T55654,0
D0K3GQ,T24983,0
D05LJD,T95605,0
D0WS1V,T46828,0
D0BP7C,T59577,0
D0O2YE,T48703,0
D04PBD,T62306,0
D0R4GX,T00895,0
D0O5TQ,T07173,0
D00YWP,T29683,0
D0B8JQ,T61657,0
D06QKW,T59577,0
D0V4FZ,T11211,0
D0Q7TH,T35842,0
D0Q9SC,T88505,0
D06VZS,T61657,0
D0C5RZ,T46482,0
D04XCO,T73724,0
D0M3CG,T27944,0
D07ZTO,T33584,0
D04KJO,T44919,0
D0A8EK,T59626,0
D06JPQ,T52522,0
D0Q4EU,T17523,0
D0Y3LL,T29678,0
D0Z7CZ,T00895,0
D0LC5O,T97613,0
D07EDS,T90818,0
D0E4YP,T13852,0
D05QYR,T76685,0
D0Y4SI,T17721,0
D0I4DJ,T23666,0
D01USH,T53186,0
D01XIW,T00488,0
D0N7HY,T29500,0
D0LL7N,T75797,0
D0R1MM,T00890,0
D0OM9G,T00895,0
D0DY7W,T95605,0
D08WNN,T49526,0
D08GNX,T86271,0
D0N1EF,T38012,0
D0U0KR,T23499,0
D0V5DX,T50089,0
D08NQW,T38012,0
D0UL7R,T28213,0
D05PYO,T77365,0
D0K1TQ,T59626,0
D04MOF,T29683,0
D0F8CC,T09909,0
D0P0SM,T79232,0
D0M9ZX,T22118,0
D0ZP2D,T17758,0
D0U3WW,T76198,0
D09RRF,T53381,0
D0KI5P,T16691,0
D0XH0K,T88714,0
D0B4RU,T70539,0
D06GNF,T72032,0
D0L0YF,T15571,0
D02QOD,T04210,0
D09AQK,T56143,0
D0J6XC,T84439,0
D02MMY,T02333,0
D03TDN,T18950,0
D0WN1Y,T74570,0
D0C4AM,T86271,0
D0XM1U,T62193,0
D0MH8O,T60077,0
D0Y1PG,T74238,0
D08SLS,T02719,0
D0R8GK,T70539,0
D0B8JQ,T86679,0
D0A0KP,T97613,0
D06KMJ,T67710,0
D0Q5SL,T92076,0
D04PFN,T99402,0
D04KJO,T15556,0
D04JSE,T55654,0
D0B6MQ,T69091,0
D02MMY,T62820,0
D0G2VT,T01777,0
D0M8DU,T61622,0
D08XBQ,T03818,0
D05SFA,T59875,0
D0EW6H,T69485,0
D0Q2LG,T46482,0
D0E9TP,T92609,0
D07EDS,T62912,0
D0N7HY,T63465,0
D0NY1R,T71192,0
D03TNA,T73476,0
D0G1XL,T97917,0
D0H1EB,T67818,0
D06ODM,T36557,0
D0SG6A,T20331,0
D0W9II,T58921,0
D0IL7L,T86679,0
D0GH9J,T92640,0
D0O1LU,T87023,0
D0Y1PG,T09909,0
D03PYX,T18950,0
D05EPU,T74456,0
D0Q1HE,T68876,0
D0HH9N,T83382,0
D0K3OK,T77796,0
D00ACC,T65783,0
D06AUM,T28692,0
D0N4OW,T02551,0
D0S6BX,T40016,0
D0RG8O,T44919,0
D05JMJ,T72595,0
D0Z6DG,T76198,0
D08JOS,T92076,0
D0N8MQ,T65783,0
D0LR1M,T72267,0
D07CAB,T22285,0
D01ETZ,T11448,0
D0E9LJ,T77913,0
DW5R6Y,T62391,0
D0ZF1W,T62306,0
D09ZQX,T93788,0
D0RN6V,T73482,0
D00CLM,T16691,0
D06PIW,T60362,0
D07OAF,T30985,0
D0G0RT,T46937,0
D0T4WF,T85115,0
D07YVK,T51408,0
D06LQH,T02333,0
D0S9YX,T48268,0
D08PJK,T49493,0
D0Z1FX,T36075,0
D0UG1U,T36059,0
D0Y5QR,T61243,0
D0N8BJ,T92072,0
D0I4FF,T92185,0
D04TVG,T59604,0
D0W7RI,T95605,0
D0G8XJ,T92828,0
D02EBQ,T49526,0
D07MME,T45674,0
D09HQH,T58992,0
D02PSZ,T56143,0
D0H8KI,T68876,0
D0X2MQ,T36075,0
D0SU1F,T72841,0
D05MXO,T38012,0
D06ZXH,T48703,0
D0O7PT,T00895,0
D07YTL,T79961,0
D0O6IU,T76678,0
D02JXQ,T49526,0
DMDS20,T74238,0
D0CO3N,T30985,0
D08VPN,T77913,0
D0M3FJ,T92072,0
D05ZTH,T27137,0
D0A0UL,T60077,0
D0M9ZX,T00254,0
D9D6QN,T79591,0
D0YP7B,T58130,0
DW9ML8,T87023,0
D0MW7H,T92689,0
D0N0GJ,T57943,0
D06RRD,T91894,0
D0IT2G,T16555,0
D0T8KF,T87831,0
D0GL7U,T21038,0
D07MBC,T21038,0
DDV09U,T60362,0
DBND71,T28893,0
D0F8CC,T95605,0
D04QSJ,T91894,0
D0X2MQ,T16156,0
D0F6TD,T30985,0
D02JCM,T64830,0
D06SRX,T15497,0
D06PZN,T03818,0
D0BV3J,T15556,0
D09ROS,T30219,0
D0B8SS,T44919,0
D0YO4D,T77548,0
D03WIK,T96079,0
D0CW1P,T15497,0
D0IE4H,T07806,0
D0I8AF,T92828,0
D0M1UA,T04210,0
D0G2VT,T74238,0
D05HKB,T52921,0
D02VIZ,T14731,0
D0T7AR,T29500,0
D0Y3NZ,T25705,0
D0OC1W,T35842,0
D0M8DU,T36059,0
D0JB3H,T41580,0
D0M9RQ,T99402,0
D06VZS,T47888,0
D0N6AY,T53024,0
D03QKW,T73859,0
D0W7RI,T73859,0
D09HWZ,T16336,0
D0H8OH,T11211,0
D06RRD,T85115,0
D0Y4HL,T78205,0
D0Y6FA,T88531,0
D07LWT,T51115,0
D04IWB,T27137,0
D0B2MN,T52297,0
D00CGH,T24793,0
D04DOV,T78656,0
D03FQP,T99524,0
D04SEX,T70539,0
D08KZJ,T34234,0
D08PJK,T65236,0
D00WOK,T49493,0
D06VDN,T08133,0
D0MC3J,T72168,0
D0W1OR,T79232,0
D0V4WT,T42724,0
D0CW1P,T83382,0
D07YVK,T76846,0
D0S9YX,T78709,0
D0E0MH,T86679,0
D0B8PD,T72267,0
D00ZCU,T92144,0
D0FK0Y,T46828,0
D08MYA,T06182,0
D0J8UV,T30687,0
D0E3XG,T13484,0
D0B7AH,T16156,0
DNZ96J,T06182,0
D06EES,T89534,0
D0B8SS,T38529,0
D05QYR,T93515,0
D0I9LU,T87670,0
D09GFL,T82146,0
D0T0AG,T47768,0
D0R1YL,T87023,0
D0A1MW,T55956,0
D01OIJ,T18876,0
D0YF4I,T70539,0
D07QHF,T30219,0
D0H4UN,T11241,0
D02VZP,T11072,0
D0K2ID,T49493,0
D01BXE,T92185,0
D07LWT,T93515,0
D0V3ZA,T76198,0
D04VPV,T56272,0
D08ZJM,T49072,0
D0P3WF,T67684,0
D02ALD,T56588,0
D0U5EY,T44068,0
D0G4EK,T28692,0
D00WOK,T95302,0
D0M3CG,T21038,0
D0G3OY,T51426,0
D0WS1V,T69091,0
D0Q8UU,T68876,0
D0T5OX,T08922,0
D05GQK,T28309,0
D09OHP,T70539,0
D0Z9RJ,T66237,0
D0RM4V,T73476,0
D0C3HQ,T36059,0
D0E1UA,T79780,0
D03TDW,T11072,0
D00QTX,T92076,0
D04GMY,T98933,0
D4Q5AW,T90818,0
D0GQ8W,T77365,0
D0WS1V,T11241,0
D0U7BH,T17721,0
D0D1VJ,T93788,0
D0L8NF,T46828,0
D0ZQ0X,T13644,0
D0L8DV,T50089,0
D04MOF,T69506,0
D0T2GA,T47094,0
D09AAZ,T53024,0
D0J8UV,T16156,0
D07TVE,T86273,0
D0OC1W,T85467,0
D0J5RN,T83382,0
D09UGP,T03818,0
D06JXH,T59577,0
D00HCI,T64830,0
D0L1XR,T62820,0
D0W9ZF,T92185,0
D0FC0B,T47094,0
D0N5QC,T39380,0
D00ECO,T25307,0
D0I9LU,T73476,0
D01ZZJ,T47768,0
D0M0YH,T67710,0
D04SQY,T65783,0
D0B6WH,T92609,0
D0F5AR,T13852,0
D0K2ID,T86679,0
D0PB6B,T38161,0
D0E1EC,T06182,0
D0Y3DW,T62974,0
D0OF3B,T93515,0
D02NZI,T95302,0
D02UHS,T95302,0
D09LXQ,T69485,0
D0Q3ES,T60362,0
D03TDW,T55654,0
D0S3XI,T82146,0
D06VDN,T68876,0
D06ZDF,T27944,0
D05UBB,T10383,0
D0R1XY,T44861,0
D0RM4V,T72168,0
D06DUE,T00890,0
D06VZE,T61243,0
D00ZCU,T30219,0
D0R2VH,T96235,0
D0J1ML,T20709,0
D0TF0T,T59604,0
D0U3WW,T77365,0
D07TSE,T92828,0
D0Q0YS,T99524,0
D04EIF,T86591,0
D0N6FZ,T38012,0
D0W8JK,T60182,0
D00ZGF,T86591,0
D0V0IX,T84117,0
D04JQR,T56588,0
D0Z6UC,T46482,0
D07GJZ,T61227,0
DW9ML8,T72168,0
D0V9TZ,T00254,0
D00WCX,T30687,0
D0W2TQ,T96235,0
D0A1AQ,T25705,0
D02VPW,T36557,0
D0WC8M,T56923,0
D07ULI,T27944,0
D06GKL,T04210,0
D03STA,T61622,0
D0L1KX,T73724,0
D02WJT,T67710,0
D07COX,T82083,0
D0C6NM,T72267,0
D02PSZ,T92640,0
D0R2KL,T13726,0
D0YB7F,T60077,0
D0Z1OF,T23714,0
D0EM9A,T46937,0
D0F5AR,T03346,0
D0F4BX,T15497,0
D0D4TY,T57943,0
D0C4AM,T22285,0
D0M3CG,T62974,0
D0V3OY,T68834,0
D0X0PF,T29500,0
D06BXT,T49072,0
D09HJL,T28692,0
D0T9OL,T31204,0
D02YNH,T97413,0
D04URO,T76414,0
D01JMC,T14731,0
D0J5DC,T99347,0
D0VU2M,T48703,0
D0X5ZS,T26073,0
D0FK0Y,T72168,0
D0UD1Y,T13726,0
D0C5VQ,T65197,0
D08BCH,T92185,0
D01ZCI,T23666,0
D05QJY,T17523,0
D07TMZ,T52522,0
D00PQC,T46828,0
D06PXT,T12108,0
D02HHW,T25608,0
D03TSY,T77913,0
D06MNF,T66237,0
D09DSK,T64830,0
D00CVJ,T22118,0
D04QBM,T67710,0
D0UL7R,T37046,0
D09LVP,T13726,0
D0E7LU,T37046,0
D05PYO,T06182,0
D0T1FC,T12475,0
D0D5SK,T26073,0
D0U4ZV,T59679,0
D06ZDF,T62841,0
D0R7ZC,T13644,0
D0P3DM,T27944,0
D0N9SV,T14731,0
D03OYD,T90782,0
D0R7OD,T57943,0
D01VIX,T12475,0
D02MMY,T79232,0
D0FP0D,T71192,0
D0G3PI,T94085,0
D0MT5C,T46521,0
D04ZIP,T91894,0
D0G1UE,T59604,0
D0H0OO,T21689,0
D04ZMM,T79232,0
D04PFN,T42724,0
D01UUD,T11448,0
D0X5MA,T26500,0
D0A8EK,T74238,0
D0G8FF,T83813,0
D01YIF,T73859,0
D05VNP,T09909,0
D06FKC,T75797,0
D0D5OY,T61622,0
D07LZH,T79780,0
D05VOG,T60077,0
D0H0OO,T64765,0
D0E6YT,T32060,0
D0Y3NZ,T97917,0
D05KEE,T02333,0
D05TNX,T77365,0
D0DE8K,T69091,0
D04IWB,T53186,0
D02ZML,T92076,0
D0K6MI,T95302,0
D06EES,T49526,0
D0A0KP,T08133,0
D09AQK,T85467,0
D0BD8D,T46937,0
D0S3UM,T52790,0
D0B4SF,T44919,0
D0F3XQ,T62912,0
D0W8JK,T40016,0
D0IE4H,T56588,0
D0Q5MQ,T46185,0
D0CK9K,T52522,0
D0Z7CZ,T39716,0
D0Q2MX,T63465,0
D0B4SF,T00488,0
D0S2LO,T78709,0
D0Y3NZ,T74570,0
D06HDW,T37693,0
D0V6KN,T27137,0
D0K2PS,T49526,0
D07HQZ,T50089,0
D0I4DQ,T10383,0
D0N5JJ,T58992,0
D0AU0F,T03818,0
D0C1IW,T92144,0
D0MY0E,T92185,0
D0N0LB,T17758,0
D0S7UQ,T21689,0
D09JXR,T93515,0
D0B4SF,T09826,0
D03QKW,T75797,0
D0PE1A,T16633,0
D04DKM,T15571,0
D02XKE,T13484,0
D0ET2F,T99954,0
D08XWZ,T02551,0
D0YP7B,T46937,0
D03QFD,T70539,0
D0M4TJ,T29683,0
D0P5QU,T79062,0
D0E8CZ,T48268,0
D03TSY,T99816,0
D09UVB,T51115,0
D0XE0X,T86364,0
D0PL0Y,T73482,0
D00YWP,T77796,0
D0V4RP,T56143,0
DDI6B0,T34234,0
D01GPC,T28309,0
D07BAH,T79062,0
D05VGC,T23666,0
D09AQK,T06182,0
D01VSI,T61243,0
D01HRV,T56588,0
D0OM9G,T21038,0
D05KBP,T70539,0
D0G0IZ,T85115,0
D02RCY,T79591,0
D0N8MQ,T07173,0
D0W3PY,T59604,0
D0A1MW,T85115,0
D06EES,T59604,0
D02WJT,T10383,0
D00DIF,T97917,0
D0AQ3H,T77365,0
D0T3KI,T97917,0
D0M9RI,T88185,0
D07KMN,T83813,0
D0G3PI,T28309,0
D0L1JQ,T22118,0
D0Y3WN,T13644,0
D0B0EB,T10383,0
D0CT1F,T24983,0
D0L0YF,T63393,0
D0H8KI,T36557,0
D07VBS,T03346,0
D0O7PT,T90782,0
D0H5FY,T33902,0
D03DJL,T67710,0
D08XGH,T77548,0
D0P4BQ,T42392,0
D0S6AE,T94085,0
D07OSA,T78581,0
D0IE4H,T52297,0
D02OMP,T55956,0
D0E3XG,T75797,0
D0YO4D,T30219,0
D0A8PD,T67684,0
D00CDM,T69485,0
D0G3PI,T65783,0
D0X2ZM,T03346,0
D0UG4S,T99347,0
D01VLV,T02719,0
D0DA9T,T78581,0
D09OHP,T68876,0
D04PBD,T57943,0
D0O5TQ,T59875,0
D05CEM,T23666,0
D00HCI,T65783,0
D07LJH,T99816,0
D0Y0RW,T73476,0
D0V0IX,T76846,0
D0J0KG,T44919,0
D06YMS,T03346,0
D06ODM,T22285,0
D0MS3D,T24983,0
D0N8LP,T98091,0
D0Q8TJ,T17758,0
D0P1US,T62391,0
D0H6YF,T62391,0
D0LK5P,T29500,0
D09ULA,T29678,0
D0W6RV,T58992,0
D06ZXH,T65197,0
D0T2GA,T67818,0
D0YA7R,T65197,0
D04ULI,T90818,0
D0A6NQ,T60693,0
D02KIM,T09826,0
D0T8KF,T27137,0
D0N6KO,T30985,0
D05GQK,T63393,0
D0Q7BG,T98933,0
D00YGA,T64830,0
D01WUA,T38161,0
D01EOQ,T36075,0
D0D8FN,T40016,0
D00AII,T90818,0
D03HYX,T39380,0
D0O2DN,T63465,0
D0G6EI,T30219,0
D03GOI,T87831,0
D0GL7U,T04210,0
D0T2GA,T27137,0
D08WOV,T62912,0
D0WD8M,T48268,0
D05ZWG,T12475,0
D0Z1FX,T31227,0
D01RNA,T35664,0
D0VA7C,T30219,0
D0G8XJ,T85115,0
D0YK9Q,T59875,0
D04JOG,T62306,0
D07ZNP,T13852,0
D0JB3H,T00254,0
D07MBC,T58992,0
D0E8CZ,T59679,0
D01ZCI,T99347,0
D06UKG,T72267,0
D06SRX,T59328,0
D0A1SP,T69485,0
D04WXI,T90782,0
D07MVE,T55654,0
D04DKM,T92828,0
D07CJR,T77913,0
D0T8KF,T98091,0
D0N6AY,T09572,0
D04PHC,T48703,0
D0S4MN,T49493,0
D0DE8K,T55956,0
D0IW4R,T88531,0
D01OXH,T88531,0
D02KMG,T93788,0
D04JOG,T30219,0
D0UX4A,T78656,0
D0G5ZL,T67818,0
D0O0AH,T23666,0
D02KAF,T26073,0
D0G4CG,T42392,0
D09WBJ,T68782,0
D00ACC,T28213,0
D0KE4Z,T32060,0
D0Q3ES,T76846,0
D0T9DI,T33902,0
D0T6TW,T57943,0
D09FOM,T79961,0
D08TWT,T11211,0
D04DJN,T88505,0
D0X4PH,T15556,0
D0E4YP,T59626,0
D04QBY,T23714,0
D00CVJ,T09572,0
D04JOG,T62974,0
D0Q4EU,T92609,0
D0LX6R,T65236,0
D04USC,T46828,0
D09HWZ,T88714,0
D0O7DB,T76414,0
D0B7GU,T31227,0
D0J6UH,T11072,0
D0H1EB,T66237,0
D0GL7U,T05849,0
D06YFA,T96079,0
D0J4CL,T92609,0
D02RIH,T59577,0
D0WB8E,T20331,0
D06PXT,T29678,0
D0D9YW,T68876,0
D03YVO,T67894,0
D01JMC,T72841,0
D07FLX,T95302,0
D04JSE,T76678,0
D0YO2D,T69091,0
D04BOQ,T92072,0
D04ZIP,T37693,0
D08WOV,T53186,0
D01ZCI,T41580,0
D0P6IV,T70539,0
D03HYX,T75643,0
D0YA7R,T11072,0
D0D1DI,T61622,0
D0K0MW,T39716,0
D01OIJ,T73859,0
D04PHC,T88714,0
D0X4PH,T99954,0
D07EOD,T82083,0
D0XG7K,T93788,0
D03GCJ,T59881,0
D0F6XR,T72267,0
D00GTU,T68876,0
D08QKF,T15571,0
D0L8DV,T59679,0
D0R3EL,T11448,0
D0EJ6O,T34234,0
D0G3KY,T87670,0
D0V4PZ,T34234,0
D0I2SD,T65197,0
D0U9IB,T62306,0
D0PL0Y,T76685,0
D0T6SC,T74238,0
D00HIG,T16336,0
D0BF4Z,T30563,0
D05ZTH,T48268,0
D03GCJ,T00895,0
D0Z3UP,T85467,0
D01UXW,T46937,0
D07YTL,T58992,0
D0T7OW,T75797,0
D0A1GQ,T18950,0
D0I8TR,T67818,0
D0GH9J,T14731,0
D0M1UA,T82146,0
D03ZNB,T00890,0
D03OCS,T03346,0
D0E0MH,T88185,0
D0TD1R,T84117,0
D02EBQ,T43206,0
D05HKB,T76685,0
D0G4CG,T90818,0
D01GTU,T80513,0
D0N8MQ,T74238,0
D0C6QI,T73859,0
D00YGA,T60077,0
D0AQ3H,T66237,0
D0H2JP,T56143,0
D0X4NG,T67162,0
D04XCO,T57943,0
D0B1EQ,T24793,0
D0R7ZC,T10383,0
D07CAB,T82702,0
D06GNF,T67894,0
D08PFA,T65236,0
D01YDR,T94085,0
D0X6PY,T47888,0
D0G8TM,T44068,0
D02NRP,T35842,0
D0L9ZQ,T30687,0
D0Y1WV,T20575,0
D0T2GA,T76198,0
D0CS4I,T69091,0
D08VRX,T12475,0
D0T5GV,T62912,0
D0NV5N,T78692,0
D09BLB,T86364,0
D0R1DP,T10383,0
D0S6DK,T12475,0
D02SQF,T09572,0
D0S3XL,T82083,0
D0A0UL,T67162,0
D0D8DA,T95923,0
D0G1RT,T65236,0
D0U1SF,T92185,0
D09OHP,T87831,0
D0E3AL,T62820,0
D09LXQ,T51426,0
D0S3XI,T78581,0
D07HTM,T46456,0
D0EJ6O,T87670,0
D05LQX,T37693,0
D00BCG,T91894,0
D02GRY,T79591,0
D0EN7T,T16633,0
D09ZPN,T52921,0
D03TDW,T15556,0
D02OAI,T59328,0
D0P7RI,T51426,0
D00FHZ,T60182,0
D05KBP,T90782,0
D03YGR,T71192,0
D05EPU,T68876,0
D0T0AG,T17721,0
D08JYT,T93515,0
D0O9EM,T76198,0
D04ODO,T51115,0
D02FCY,T58992,0
D0IF3N,T60077,0
D0K6EG,T86271,0
D0T6GM,T27137,0
D0FB7S,T59626,0
D95KWS,T77796,0
D03EGA,T85467,0
D0OR4G,T14731,0
D0B8PD,T79062,0
D05SYL,T47094,0
D05PKR,T84117,0
D01KWU,T05849,0
D01PKZ,T74238,0
D0B7QP,T66237,0
D07OAF,T51385,0
D0T8KF,T83813,0
D07FPQ,T29678,0
D0A5EF,T61657,0
D03GLM,T08922,0
D0Z7OX,T13644,0
D06VDN,T51115,0
D07PSF,T61622,0
D02INF,T65236,0
D0V3ZA,T58992,0
D0R4RN,T42392,0
D0K5ER,T77796,0
D03PJU,T28309,0
D0D1DI,T59604,0
D0M9LM,T28330,0
D0G0IZ,T30687,0
D0K3LQ,T52921,0
DRN30U,T47768,0
D0P4GP,T51385,0
D0PI8W,T59328,0
D0BV3J,T92185,0
D09JXR,T78581,0
D0F6XR,T62974,0
D0OM9G,T23714,0
D0J0NS,T12475,0
D06NRX,T09909,0
D06QKW,T23714,0
D0Z0KY,T83382,0
D0D7LA,T92640,0
D0EM9A,T23666,0
D02YBV,T55654,0
D0SY2M,T73476,0
D0O2YE,T78692,0
D0Q9SC,T13852,0
D01SNS,T87023,0
D09DKC,T98933,0
D0S6DK,T88531,0
D05SFA,T22285,0
D0YP0T,T62391,0
D0D4ZL,T99524,0
D06PZN,T17523,0
D00QTX,T36059,0
D01OIK,T52921,0
D03LFR,T58130,0
D02SMK,T92144,0
D04ILM,T26073,0
D0AW3F,T70539,0
D0BB0O,T72168,0
D09LXQ,T62820,0
D07WHS,T28330,0
D0J4RI,T97613,0
D0R6PF,T38012,0
D0IB8N,T75643,0
D0T1FC,T77365,0
D0J1PJ,T82146,0
D0Z7FU,T33902,0
D00QYH,T20575,0
D09DKC,T99524,0
D03LFR,T62306,0
D08LVH,T34234,0
D0B7AH,T74570,0
D08JOS,T59881,0
D0K2ID,T13644,0
D00HIG,T99402,0
D0PE1A,T45674,0
D0K0FI,T95302,0
D0I9LU,T77548,0
D09JXR,T51385,0
DW18LK,T36075,0
D0E9LJ,T46185,0
D0D5SK,T95302,0
D0L4PT,T20709,0
D07ZQB,T39123,0
D0YO2D,T44068,0
D0S3XL,T16336,0
D0C4BI,T08922,0
D0X9RG,T65236,0
D09LVP,T90782,0
D0G1YN,T52522,0
D0Q2LG,T68782,0
D0BS7G,T00895,0
D05KEE,T70539,0
D0L8NF,T65783,0
D02OAI,T79062,0
D01EOQ,T93515,0
D0J2TN,T42822,0
D0I5CT,T26500,0
D0IF3N,T11072,0
D04SQY,T05849,0
D0N4PL,T28213,0
D02ORS,T08133,0
D0I6MA,T92828,0
D0I4DJ,T99524,0
D0Y9TS,T13714,0
D03SAM,T88714,0
D02UHS,T59604,0
D0J0NS,T53381,0
D0Q7TH,T98933,0
D00CGH,T92640,0
D0G3SH,T53186,0
D0J0NS,T46185,0
D06JXH,T86271,0
D05SYL,T56588,0
D00XWD,T65197,0
D0N1TP,T00254,0
D06SBK,T99347,0
D0B7GU,T38161,0
D04EGX,T22118,0
D0Q1HN,T60693,0
D0R8IE,T46828,0
D0LR1M,T78656,0
D0D8FN,T60182,0
D00FUT,T17523,0
D01OIV,T58921,0
D0H6QU,T15556,0
D0W9ZT,T80513,0
D07ZTO,T47094,0
D0Q6IW,T72032,0
D0T8JM,T23714,0
D07WHS,T67818,0
D08URT,T65197,0
D04JQR,T71192,0
D0QX9K,T82702,0
D0R1YL,T02333,0
D0XE0X,T60362,0
D0R1YL,T90818,0
D0F6AB,T16156,0
D07OSA,T77913,0
D01ZHW,T78581,0
D06PXT,T53186,0
D01THG,T58921,0
D02ZML,T42822,0
D04ZKY,T82146,0
D09RNF,T73482,0
D00DIF,T30687,0
D07WYI,T16156,0
D0J4MU,T39380,0
D0N5CW,T79232,0
D0S8RD,T72032,0
D09AQK,T28213,0
D03STA,T53186,0
D0P4GP,T42724,0
D01IUS,T68876,0
D0X7VB,T61722,0
D08OKJ,T63465,0
D0A6IO,T56588,0
D0H6DZ,T60362,0
D0PL0Y,T93515,0
D0Z3WA,T97917,0
D04PHC,T67162,0
D0G0RT,T96235,0
D0U1NA,T18876,0
D09UGP,T07806,0
D0S5DR,T68834,0
D0H6YF,T49493,0
D0LN9D,T73859,0
D02OMP,T08922,0
D08CBB,T00254,0
D02DGU,T77365,0
D0R1ZD,T77796,0
D0X9PF,T55654,0
D0E8TW,T08922,0
D0XG7K,T25705,0
D09DXN,T85467,0
D0M8IT,T07806,0
D00WVI,T72595,0
D05PDF,T97413,0
D03QWO,T68782,0
D0B2MN,T44068,0
D02RUO,T65783,0
D0BB0O,T03346,0
D0Q0YS,T63465,0
D0K8VR,T34234,0
D0N6YV,T62276,0
D0E4YP,T56143,0
D02KIM,T58130,0
D0OF3B,T87023,0
D0XG6U,T67684,0
D01ZCI,T91894,0
D0H6DZ,T49493,0
D0S6KX,T61622,0
D0S3XI,T67710,0
D01BPF,T49526,0
D0Z2TV,T77365,0
D0S6BX,T52522,0
D0A5EF,T28692,0
D0B5ZA,T26500,0
D0X0PF,T47094,0
D04DZE,T17758,0
D05SYL,T59577,0
D0X6HD,T00488,0
D01ZZJ,T16156,0
D05AAD,T58921,0
D0L1KX,T22118,0
D0LN9D,T13726,0
D0Y7JU,T69091,0
D0S8RD,T78709,0
D0N9GH,T14731,0
D0UI3L,T03346,0
D07YDE,T72841,0
D0L2LS,T52790,0
D0PZ9R,T35842,0
D0T2GA,T35664,0
D08HIH,T13714,0
D0ZF1W,T01777,0
D0A4LL,T62276,0
D0AJ2T,T67162,0
D0F6AB,T47888,0
D0Q0LH,T76678,0
D0MO0J,T01777,0
D0Z1OF,T52790,0
D0JK0I,T65197,0
D00ACC,T96079,0
D0U6NZ,T00890,0
D0T3EV,T17758,0
D0YK9Q,T72841,0
D08RQW,T82083,0
D04SQY,T46828,0
D0P6IV,T87670,0
D0M5EC,T02333,0
D0DY7W,T59328,0
D03QWO,T69091,0
D0X2TO,T91894,0
D0Q7NB,T89534,0
D08VSI,T89034,0
D0Z7CZ,T79591,0
D06GFH,T05849,0
D0GQ8W,T52921,0
D04BYU,T61243,0
D0A9ED,T60362,0
D0XR8Q,T73476,0
D0K3LQ,T60182,0
D0Q7NB,T53186,0
D0K4GK,T25307,0
D0Z1WA,T88531,0
D0G3PI,T79062,0
D0YB0K,T88185,0
D0BB0O,T00890,0
D0J6KZ,T12108,0
D04DOV,T75643,0
D08SLS,T99524,0
D06DEL,T73476,0
D0U7OS,T46185,0
D0V3OY,T08922,0
D05SYL,T93788,0
D0O4NR,T67710,0
D0Q8NO,T73476,0
D0Q2OK,T42724,0
D0U1SF,T78581,0
D01VZL,T62276,0
D0NV5N,T59577,0
D0F5NJ,T44919,0
D0X4NG,T00488,0
D06OVX,T61622,0
D0W9ZT,T87166,0
D04DQZ,T01777,0
D05NWF,T78205,0
D0FI7B,T52790,0
D0WN1Y,T74456,0
D0RF9T,T25608,0
DFBJ28,T56588,0
D06NRX,T12108,0
D03NXZ,T39716,0
D06JPQ,T01777,0
D0F9TY,T70539,0
D02RCY,T21038,0
D0C5RZ,T13726,0
D0U3GL,T02719,0
